Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
72ff87ab_2d22_3432_40f3_07d5f168ca03,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_aae38b009bf149cab3d604b8426f70a5~mv2.png,4,Quadrine Pendant Chain,,,,,,,,,,,,,,,,,,,,,
72ff87ab_2d22_3432_40f3_07d5f168ca03,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_bf4e3815849d4278a6ec165c04131445~mv2.jpg,5,Quadrine Pendant Chain,,,,,,,,,,,,,,,,,,,,,
f75743cd_975f_971d_5ee8_2aba7370c950,Scarred Ring,,Sicsense,Rings,Rings,FALSE,,,,,,,,,shopify,0,deny,manual,599.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_a783351373434c298c85e16f60300013~mv2.jpg,1,Scarred Ring,FALSE,,,,,,,,,,,,,,,,,,,,active
f75743cd_975f_971d_5ee8_2aba7370c950,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_81cbf06506804b32a52c4338d0467964~mv2.jpg,2,Scarred Ring,,,,,,,,,,,,,,,,,,,,,
f75743cd_975f_971d_5ee8_2aba7370c950,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_d13fe2fc80ff4368a84c4f2b34db2f7e~mv2.png,3,Scarred Ring,,,,,,,,,,,,,,,,,,,,,
f75743cd_975f_971d_5ee8_2aba7370c950,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_32133fef285a47d199a7083b772e5f38~mv2.png,4,Scarred Ring,,,,,,,,,,,,,,,,,,,,,
f75743cd_975f_971d_5ee8_2aba7370c950,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_a6461c09dabd43608d4a6ff9fc37574d~mv2.jpg,5,Scarred Ring,,,,,,,,,,,,,,,,,,,,,
8a9d28e1_8349_3657_2d17_149549c9e337,Fleur Pendant Chain ( Stainless Steel Pendant ),"<p>Discover the Fleur Pendant Chain at Sicsense, perfect for accessory beginners! This simple yet stylish piece features a minimalist design, crafted from durable stainless steel. At Sicsense, we offer trendy accessories at affordable prices, keeping you on-trend without breaking the bank. Elevate your style effortlessly with the Fleur Pendant Chain!</p>",Sicsense,Pendants,Pendants,FALSE,,,,,,,,80,shopify,0,deny,manual,400.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_9188754045b04691aac15fc924113b54~mv2.jpg,1,Fleur Pendant Chain ( Stainless Steel Pendant ),FALSE,,,,,,,,,,,,,,,,,,,,active
8a9d28e1_8349_3657_2d17_149549c9e337,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_a7f54705bb3a455499bd6062b15e1fe4~mv2.jpg,2,Fleur Pendant Chain ( Stainless Steel Pendant ),,,,,,,,,,,,,,,,,,,,,
8a9d28e1_8349_3657_2d17_149549c9e337,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_2d0338fe11b04c7d9b7558f27f53b679~mv2.jpg,3,Fleur Pendant Chain ( Stainless Steel Pendant ),,,,,,,,,,,,,,,,,,,,,
8a9d28e1_8349_3657_2d17_149549c9e337,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_91213b9bb38e42faa476968080c0ff06~mv2.jpg,4,Fleur Pendant Chain ( Stainless Steel Pendant ),,,,,,,,,,,,,,,,,,,,,
8a9d28e1_8349_3657_2d17_149549c9e337,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_bcd88f7ea0844f989fac4c1432eab42c~mv2.jpg,5,Fleur Pendant Chain ( Stainless Steel Pendant ),,,,,,,,,,,,,,,,,,,,,
028ecfe6_5870_331f_42a1_3ede26fe6bb9,Trinity Cross Chain - Silver(Stainless Steel Pendant),"<p>Trinity Cross Chain is the perfect starting point for those new to men's jewelry, offering timeless pieces that are both stylish and versatile. The collection features an ""Old Money"" inspired waterproof pendant and chain, crafted with high-quality materials to ensure durability and a refined look. Ideal for anyone looking to invest in their first premium piece, these accessories combine sophistication with practicality. Perfect for daily wear, with a design that effortlessly elevates any outfit.</p>",Sicsense,Pendants,Pendants,TRUE,,,,,,,,80,shopify,0,deny,manual,400.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_29c76fb6e6f248ef9b700bad712489e9~mv2.jpg,1,Trinity Cross Chain - Silver(Stainless Steel Pendant),FALSE,,,,,,,,,,,,,,,,,,,,active
028ecfe6_5870_331f_42a1_3ede26fe6bb9,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_005eceeef4d147b3a70ce1158041befa~mv2.png,2,Trinity Cross Chain - Silver(Stainless Steel Pendant),,,,,,,,,,,,,,,,,,,,,
1d780d45_bb4a_fb37_595d_437a6289e26a,Trinity Cross Chain - Golden (Stainless Steel pendant),"<p>Trinity Cross Chain is the perfect starting point for those new to men's jewelry, offering timeless pieces that are both stylish and versatile. The collection features an ""Old Money"" inspired waterproof pendant and chain, crafted with high-quality materials to ensure durability and a refined look. Ideal for anyone looking to invest in their first premium piece, these accessories combine sophistication with practicality. Perfect for daily wear, with a design that effortlessly elevates any outfit.</p>",Sicsense,Pendants,Pendants,TRUE,,,,,,,,80,shopify,18,deny,manual,400.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_54021356e82d493fa6d220fd0e284f55~mv2.jpg,1,Trinity Cross Chain - Golden (Stainless Steel pendant),FALSE,,,,,,,,,,,,,,,,,,,,active
1d780d45_bb4a_fb37_595d_437a6289e26a,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_e514ed3c6e0b4aa3a45a4d52e224f279~mv2.jpg,2,Trinity Cross Chain - Golden (Stainless Steel pendant),,,,,,,,,,,,,,,,,,,,,
f1e69af6_63f7_c4f2_e76a_c90d996160a3,Silver Thunder Chain,"<p>This stainless steel Thunder&nbsp;Chain is the perfect accessory to level up your drip. Its waterproof design ensures you can flex through any weather without a hitch. A must-have for those who vibe with bold, electrifying aesthetics. Pair it with your favorite chain and let your style spark.</p>",Sicsense,Pendants,Pendants,TRUE,,,,,,,,80,shopify,6,deny,manual,400.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_2de909e7967244c599ab6528ca8e58bc~mv2.jpg,1,Silver Thunder Chain,FALSE,,,,,,,,,,,,,,,,,,,,active
f1e69af6_63f7_c4f2_e76a_c90d996160a3,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_5908dbc21c5b44a4bac7b608f56c3087~mv2.jpg,2,Silver Thunder Chain,,,,,,,,,,,,,,,,,,,,,
f1e69af6_63f7_c4f2_e76a_c90d996160a3,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_8a440236f70545f3874ca11cb361d897~mv2.jpg,3,Silver Thunder Chain,,,,,,,,,,,,,,,,,,,,,
f1e69af6_63f7_c4f2_e76a_c90d996160a3,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_569dfde527ee4cabb729e0233075d472~mv2.jpg,4,Silver Thunder Chain,,,,,,,,,,,,,,,,,,,,,
3f63dc4e_c382_89cd_8470_3d8cf34ab665,Golden Thunder Chain (Stainless Steel Pendant),"<p>This stainless steel Thunder&nbsp;Chain is the perfect accessory to level up your drip. Its waterproof design ensures you can flex through any weather without a hitch. A must-have for those who vibe with bold, electrifying aesthetics. Pair it with your favorite chain and let your style spark.</p>",Sicsense,Pendants,Pendants,TRUE,,,,,,,,80,shopify,13,deny,manual,400.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_26026169c2d84259aaec42f824fae35a~mv2.jpg,1,Golden Thunder Chain (Stainless Steel Pendant),FALSE,,,,,,,,,,,,,,,,,,,,active
3f63dc4e_c382_89cd_8470_3d8cf34ab665,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_6d7e53e7d0694c89964bc90673a8b7d1~mv2.jpg,2,Golden Thunder Chain (Stainless Steel Pendant),,,,,,,,,,,,,,,,,,,,,
3f63dc4e_c382_89cd_8470_3d8cf34ab665,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_3873473febbb4b7fb25c639293541555~mv2.jpg,3,Golden Thunder Chain (Stainless Steel Pendant),,,,,,,,,,,,,,,,,,,,,
3f63dc4e_c382_89cd_8470_3d8cf34ab665,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_6af7ebf569e244b99c14cba16562dfc9~mv2.jpg,4,Golden Thunder Chain (Stainless Steel Pendant),,,,,,,,,,,,,,,,,,,,,
420617d8_5be5_41fb_9f7a_6b9fb9594a04,Golden Band,"<p>This sleek plain golden band is crafted from durable stainless steel, ensuring long-lasting quality. Its waterproof design makes it perfect for daily wear without worry. The polished golden finish adds a touch of elegance, while the sturdy construction offers both style and practicality. A timeless piece that complements any occasion.</p>",,Rings,Rings,TRUE,,,,,,,,,shopify,0,deny,manual,120.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_e81beaf9d94246409ffa888f7d010a14~mv2.jpg,1,Golden Band,FALSE,,,,,,,,,,,,,,,,,,,,active
420617d8_5be5_41fb_9f7a_6b9fb9594a04,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_89d26bfa4cc34c16b1780a86b9f28492~mv2.jpg,2,Golden Band,,,,,,,,,,,,,,,,,,,,,
618c1fc5_ae7f_98e3_7ac8_f01b2d64d2f6,Silver band,"<p>This elegant plain silver band is made from high-quality stainless steel for lasting durability. Its waterproof design ensures it remains pristine through everyday wear. The sleek silver finish adds a refined touch, while the sturdy construction provides both style and reliability. A versatile piece perfect for any occasion.</p>",Sicsense,Rings,Rings,TRUE,,,,,,,,,shopify,0,deny,manual,120.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_710479e731ec46e6a3e9949cf21075b4~mv2.jpg,1,Silver band,FALSE,,,,,,,,,,,,,,,,,,,,active
618c1fc5_ae7f_98e3_7ac8_f01b2d64d2f6,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_85c7976aac5b4c97a6948288912fb797~mv2.jpg,2,Silver band,,,,,,,,,,,,,,,,,,,,,
c7a811d8_d81e_ece2_0f1f_4d724f58f960,Dagger Pendant Chain (Stainless steel Pendant),"<p>The <strong>Dagger Pendant Chain</strong> combines a striking design with strength. Crafted from durable stainless steel, the pendant features a sharp, sleek dagger shape that embodies power and elegance.Made from high-quality stainless steel, the dagger pendant showcases sleek lines and a powerful edge, offering a unique, modern aesthetic.</p>",Sicsense,Pendants,Pendants,TRUE,,,,,,,,80,shopify,22,deny,manual,400.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_8f90093b4a9c4b40a63820e77ddeb63e~mv2.jpg,1,Dagger Pendant Chain (Stainless steel Pendant),FALSE,,,,,,,,,,,,,,,,,,,,active
c7a811d8_d81e_ece2_0f1f_4d724f58f960,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_70cfaf5e45b9456d9b9fb011f488d699~mv2.jpg,2,Dagger Pendant Chain (Stainless steel Pendant),,,,,,,,,,,,,,,,,,,,,
c7a811d8_d81e_ece2_0f1f_4d724f58f960,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_4388fc3959504d3eaf05965165f4f3d2~mv2.jpg,3,Dagger Pendant Chain (Stainless steel Pendant),,,,,,,,,,,,,,,,,,,,,
c7a811d8_d81e_ece2_0f1f_4d724f58f960,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_097fbe1c42f544419f0f7a8d487fbfc2~mv2.jpg,4,Dagger Pendant Chain (Stainless steel Pendant),,,,,,,,,,,,,,,,,,,,,
a5dfac64_d120_78b9_8227_3c1092ec30d0,Tennis Bracelet,,Sicsense,,,FALSE,,,,,,,,80,shopify,0,deny,manual,400.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_8ae9fe83525e4ec49db03b4160e4840a~mv2.jpg,1,Tennis Bracelet,FALSE,,,,,,,,,,,,,,,,,,,,active
a5dfac64_d120_78b9_8227_3c1092ec30d0,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_d176534d522348c589c48ead812c64e9~mv2.jpg,2,Tennis Bracelet,,,,,,,,,,,,,,,,,,,,,
a5dfac64_d120_78b9_8227_3c1092ec30d0,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_5e946f37e1bd4640853f5f6252c9712d~mv2.jpg,3,Tennis Bracelet,,,,,,,,,,,,,,,,,,,,,
a5dfac64_d120_78b9_8227_3c1092ec30d0,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_d0519f8717ce4615854ff2c4e980948e~mv2.jpg,4,Tennis Bracelet,,,,,,,,,,,,,,,,,,,,,
4de446ca_50c5_4110_f730_7881035b9d42,Noir Crome Chain (Stainless Steel Pendant),"<p>Sleek, bold, and straight-up essential—the <strong>Noir Crome Chain</strong> is that one piece you never have to take off. With a polished chrome finish and clean-cut design, it’s built for those who like their style minimal but loud. Whether you’re rocking it solo or layering up, this chain brings the perfect balance of edge and elegance. No unnecessary flash, just pure, understated flex.</p><p>Wear it. Own it. Let the chain do the talking.</p>",Sicsense,Pendants,"Pendants,New Launch",TRUE,,,,,,,,,shopify,0,deny,manual,400.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_3453812830c943fcb96e60c7fccfbe42~mv2.jpg,1,Noir Crome Chain (Stainless Steel Pendant),FALSE,,,,,,,,,,,,,,,,,,,,active
4de446ca_50c5_4110_f730_7881035b9d42,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_98f4fec6a8d74d48bc03bd798c1c5426~mv2.jpg,2,Noir Crome Chain (Stainless Steel Pendant),,,,,,,,,,,,,,,,,,,,,
4de446ca_50c5_4110_f730_7881035b9d42,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_cbae5cbde60f4ec380b52474fcec58a5~mv2.jpg,3,Noir Crome Chain (Stainless Steel Pendant),,,,,,,,,,,,,,,,,,,,,
4de446ca_50c5_4110_f730_7881035b9d42,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_04f70bcdd0634fc78a1209283cab33fb~mv2.png,4,Noir Crome Chain (Stainless Steel Pendant),,,,,,,,,,,,,,,,,,,,,
148c251d_e150_79e4_a9a3_96a2def7d19d,Fleur Crux Ring,"<p>The <strong>Fleur Crux Ring</strong> is a bold and stylish piece featuring a gothic-inspired cross design. Made from high-quality metal, it offers a sleek and edgy look. Designed for a snug fit, it is available in fixed sizes. A perfect statement accessory to elevate your style.</p>",Sicsense,Rings,"Rings,New Launch",TRUE,,,,,,,,80,shopify,30,deny,manual,180.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_6c0ee838b0d649ba8ff96bb4a486c1a7~mv2.jpg,1,Fleur Crux Ring,FALSE,,,,,,,,,,,,,,,,,,,,active
148c251d_e150_79e4_a9a3_96a2def7d19d,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_c3df5861179341cdb2af2d14b399e26d~mv2.jpg,2,Fleur Crux Ring,,,,,,,,,,,,,,,,,,,,,
148c251d_e150_79e4_a9a3_96a2def7d19d,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_0b246d6d4ef14ef3a6a0b49dab7fba43~mv2.jpg,3,Fleur Crux Ring,,,,,,,,,,,,,,,,,,,,,
9f76b1c5_f62d_e27a_465a_b0112af4c5bf,Guardian Ring,"<p>A bold fusion of gothic and modern aesthetics, the <strong>Guardian Ring</strong> is designed for those who embrace individuality. The striking <strong>eight-pointed star</strong> and intricate detailing make it more than just an accessory—it’s a standout piece that elevates any look.</p><p>Effortlessly cool and unapologetically stylish, this ring is made for those who set trends, not follow them.</p><p><strong>Wear it. Own it. Make it yours.</strong></p>",Sicsense,Rings,"Rings,New Launch",TRUE,,,,,,,,80,shopify,21,deny,manual,200.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_e86b2b1ba27f4a55b1b71ccd39085ec3~mv2.jpg,1,Guardian Ring,FALSE,,,,,,,,,,,,,,,,,,,,active
9f76b1c5_f62d_e27a_465a_b0112af4c5bf,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_64306235f24045dcb79783ef72165f16~mv2.jpg,2,Guardian Ring,,,,,,,,,,,,,,,,,,,,,
9f76b1c5_f62d_e27a_465a_b0112af4c5bf,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_da9acf556a8447b68d1b4d6f65d43db1~mv2.jpg,3,Guardian Ring,,,,,,,,,,,,,,,,,,,,,
9f76b1c5_f62d_e27a_465a_b0112af4c5bf,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_08fd61361b504664b567a433822696ce~mv2.jpg,4,Guardian Ring,,,,,,,,,,,,,,,,,,,,,
9f76b1c5_f62d_e27a_465a_b0112af4c5bf,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_4e3ccc6d2ea648a0875d2cad25949dd1~mv2.jpg,5,Guardian Ring,,,,,,,,,,,,,,,,,,,,,
b82ddaf8_4e3a_bab2_4f1e_852768ad50f5,Venom Bracelet,,,,,FALSE,,,,,,,,,shopify,InStock,deny,manual,50.0,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,,,,active
c6d46cb4_de1c_a45f_1764_87496f828c9d,Phantom Bracelet,"<p>Lowkey but impossible to ignore. The Phantom Bracelet blends rugged energy with sleek design, making it the perfect add-on to any fit. Whether you're keeping it casual or leveling up, this piece speaks for itself.</p><p>This isn’t just a bracelet; it’s a flex.</p>",Sicsense,Bracelets,"Bracelets,New Launch",TRUE,,,,,,,,80,shopify,12,deny,manual,380.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_390deb8a59f54117a4462a8398d19f6a~mv2.jpg,1,Phantom Bracelet,FALSE,,,,,,,,,,,,,,,,,,,,active
c6d46cb4_de1c_a45f_1764_87496f828c9d,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_330eae4846234466a25dabcec76e54d5~mv2.jpg,2,Phantom Bracelet,,,,,,,,,,,,,,,,,,,,,
c6d46cb4_de1c_a45f_1764_87496f828c9d,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_e2dc38c48f214272960f5e4420c00681~mv2.jpg,3,Phantom Bracelet,,,,,,,,,,,,,,,,,,,,,
c6d46cb4_de1c_a45f_1764_87496f828c9d,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_f7c3e052de1341fdb028f58537fc98d9~mv2.jpg,4,Phantom Bracelet,,,,,,,,,,,,,,,,,,,,,
7a9976d6_f10a_07c0_454e_7b6520dea3d9,Fluer Chain,,,,,FALSE,,,,,,,,,shopify,InStock,deny,manual,450.0,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,,,,active
cba5e42c_e59d_9031_ed76_1fbcaaba9e75,Eternal Crome Chain,"<p>The<strong> </strong>Eternal Crome Chain is a bold and versatile accessory designed to elevate your style. Its sleek, polished links offer a modern aesthetic that complements any outfit, whether you're dressing up for a night out or adding an edge to your everyday look. Crafted with attention to detail, this chain ensures durability and a comfortable fit. Embrace the timeless appeal of the Eternal Chrome Chain and make it a staple in your accessory collection.</p>",Sicsense,Neckpieces,"Neckpieces,New Launch",TRUE,,,,,,,,80,shopify,2,deny,manual,450.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_ba980d4c2d29426bbc0ec648b90e2c42~mv2.jpg,1,Eternal Crome Chain,FALSE,,,,,,,,,,,,,,,,,,,,active
cba5e42c_e59d_9031_ed76_1fbcaaba9e75,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_fff1a6c090074268a8eac5493dd1477b~mv2.jpg,2,Eternal Crome Chain,,,,,,,,,,,,,,,,,,,,,
cba5e42c_e59d_9031_ed76_1fbcaaba9e75,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_e285925b076e45fb9a46e7874539674b~mv2.jpg,3,Eternal Crome Chain,,,,,,,,,,,,,,,,,,,,,
f3eac172_9515_4609_5981_7acee420c856,Twin Star Ring,,Sicsense,Rings,Rings,TRUE,,,,,,,,80,shopify,46,deny,manual,240.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_8a120901f2e0499f855c61d8a66704ba~mv2.jpg,1,Twin Star Ring,FALSE,,,,,,,,,,,,,,,,,,,,active
f3eac172_9515_4609_5981_7acee420c856,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_842d7990849c411bbc8274b328ca4462~mv2.jpg,2,Twin Star Ring,,,,,,,,,,,,,,,,,,,,,
f3eac172_9515_4609_5981_7acee420c856,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_d128c2e957044e89ababeb04cf332bd4~mv2.png,3,Twin Star Ring,,,,,,,,,,,,,,,,,,,,,
f3eac172_9515_4609_5981_7acee420c856,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_957a6439ad754ac990d7bc2ded6d0ffc~mv2.jpg,4,Twin Star Ring,,,,,,,,,,,,,,,,,,,,,
d9050623_19d9_85a2_4578_4be0225ddee7,Dreamscape Neckchain,"<p>Featuring Dreamscape Neckchain with a star-shaped pendant as its striking centerpiece, it’s complemented by funky, vibrant beads that add a fun, eclectic touch. The stainless steel chain provides durability while maintaining a minimalist aesthetic, making it the perfect accessory to elevate any outfit with a touch of whimsy. Ideal for those who love to experiment with unique, standout pieces!</p>",Sicsense,Neckpieces,Neckpieces,TRUE,,,,,,,,80,shopify,16,deny,manual,650.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_f48c4a9eace144b68cf6d1972ff77c71~mv2.jpg,1,Dreamscape Neckchain,FALSE,,,,,,,,,,,,,,,,,,,,active
d9050623_19d9_85a2_4578_4be0225ddee7,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_c25aea4ab26840e5be2f47e461da98e2~mv2.jpg,2,Dreamscape Neckchain,,,,,,,,,,,,,,,,,,,,,
d9050623_19d9_85a2_4578_4be0225ddee7,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_7a6f9938f9bb4a70a096b996e4833b5c~mv2.jpg,3,Dreamscape Neckchain,,,,,,,,,,,,,,,,,,,,,
d9050623_19d9_85a2_4578_4be0225ddee7,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_746a117ffe8845f8905bf4d6bd8a6631~mv2.jpg,4,Dreamscape Neckchain,,,,,,,,,,,,,,,,,,,,,
0eab155c_d66f_fca6_7dba_3f8a8a4915d9,Triple Flux Ring,"<p>The Triple Flux Ring features three interlocking bands, creating a sleek and modern design that symbolizes dynamic energy flow. Crafted with precision and a polished finish, it’s the perfect accessory to add a bold touch to any look.</p>",Sicsense,Rings,Rings,TRUE,,,,,,,,80,shopify,27,deny,manual,220.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_6fefcee2a883402c82e76e5eccc6f2c2~mv2.jpg,1,Triple Flux Ring,FALSE,,,,,,,,,,,,,,,,,,,,active
0eab155c_d66f_fca6_7dba_3f8a8a4915d9,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_cbf640fda30d4ac5a580d74abb4f947d~mv2.jpg,2,Triple Flux Ring,,,,,,,,,,,,,,,,,,,,,
66789d85_3b24_f8e4_e298_5d7565636c96,Ethereal Chain,"<p>The Ethereal Neckchain&nbsp;redefines understated masculinity with its sleek, minimalist design. Made for the modern man who appreciates both style and subtlety, this neckpiece combines clean lines with a lightweight, contemporary feel.&nbsp;</p><p>Lightweight. Bold. Effortlessly cool. Elevate your style with the&nbsp;Ethereal Neckchain .</p>",Sicsense,Neckpieces,Neckpieces,TRUE,,,,,,,,80,shopify,55,deny,manual,450.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_2927344c2fd74209893fc1ed8f1bf2f5~mv2.jpg,1,Ethereal Chain,FALSE,,,,,,,,,,,,,,,,,,,,active
66789d85_3b24_f8e4_e298_5d7565636c96,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_220d5756e2e64f7fae8effebe6b05516~mv2.png,2,Ethereal Chain,,,,,,,,,,,,,,,,,,,,,
66789d85_3b24_f8e4_e298_5d7565636c96,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_4310a8ee9c9146d1a701d60ff9289c9b~mv2.jpg,3,Ethereal Chain,,,,,,,,,,,,,,,,,,,,,
66789d85_3b24_f8e4_e298_5d7565636c96,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_f6bd79f36e2a404a9c79d34c645cf576~mv2.jpg,4,Ethereal Chain,,,,,,,,,,,,,,,,,,,,,
66789d85_3b24_f8e4_e298_5d7565636c96,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_0ec00fbe1dfa40bd95627e2449e3be2b~mv2.png,5,Ethereal Chain,,,,,,,,,,,,,,,,,,,,,
4a17c7b9_972f_9940_ffd5_369d141bf003,Engraved Ring,"<p>The Engraved Ring showcases detailed, elegant engravings that add a touch of sophistication. Its sleek, minimalist design makes it a versatile piece for any occasion. Perfect for enhancing your everyday style.</p>",Sicsense,Rings,Rings,TRUE,,,,,,,,,shopify,0,deny,manual,599.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_02edcc8157c444fc964cc5d0ae664557~mv2.jpg,1,Engraved Ring,FALSE,,,,,,,,,,,,,,,,,,,,active
4a17c7b9_972f_9940_ffd5_369d141bf003,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_50d18d91a04047d191595ff063560d9a~mv2.jpg,2,Engraved Ring,,,,,,,,,,,,,,,,,,,,,
4a17c7b9_972f_9940_ffd5_369d141bf003,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_2443528febb542d0b24eb905adc2c0a8~mv2.jpg,3,Engraved Ring,,,,,,,,,,,,,,,,,,,,,
